,Text,Date,Hashtags,Location
2509,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2x/D",2020-03-31 23:53:21+00:00,#COVID19 #Tamiflu #Doxycycline #Ceftriaxone,"Kütahya,Turkey"
2510,https://youtu.be/rDnIeTXEyyM here is a sample of how to properly use gimmicks exfoliating mask and skin care. A combination of Shea butter vitamin a vitamin a and O perfected blend of salt helps to provide the radiant skin that you need for the perfect at home facial. For more infor… ,2020-03-31 23:53:13+00:00,,"Kütahya,Turkey"
2511,must take a 500mg of vitamin C too and a cup of ginger tea with a lemon extract. i helps a lot to avoid C19. also wash hand properly in time to time. - BeMyLady ,2020-03-31 23:53:03+00:00,,"Kütahya,Turkey"
2512,Vitamin D boosts viral immunity.,2020-03-31 23:52:45+00:00,,"Kütahya,Turkey"
2513,"Screwdrivers, actually. For the vitamin C. Gotta keep my immune system in good order. I feel stronger already.",2020-03-31 23:52:27+00:00,,"Kütahya,Turkey"
2514,"Now the scam be say Na Vitamin C, They cure the coro... U see am See proof ooo https://m.scooper.news/detail?newsId=9143458&amp;utm_source=com.transsion.hilauncher",2020-03-31 23:52:08+00:00,,"Kütahya,Turkey"
2515,Memang berjemur bisa meningkatkan asupan vitamin D. Tapi apakah ada risetnya orang dengan imunitas/daya tahan tubuh yang kuat tidak mudah &amp; tidak bisa tertular virus COVID-19 ? Kok tidak sekalian menghimbau masyarakatnya menahan nafas selama 1 jam agar tidak tertular COVID-19 ?,2020-03-31 23:52:01+00:00,,"Kütahya,Turkey"
2516,My skin is so bad. Normally use Vitamin E range at Body Shop but doesn’t seem to help my skin with breakouts...recommendations?,2020-03-31 23:52:01+00:00,,"Kütahya,Turkey"
2517,Been taking 3 vitamin c tabs a day to keep the cold away ,2020-03-31 23:51:54+00:00,,"Kütahya,Turkey"
2518,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? ,2020-07-28 20:47:23+00:00,,"Kütahya,Turkey"
2519,"Hi. I'm on Day 14. I had all the symptoms you have. Take Mucinex if you have it. It will help you cough that stuff out. Steamy showers often, inhale steam. Sip warm water, it dissolves the mucus. Gargle warm salt water for sore throat. Vitamin C. Vicks vapor rub. Take care!",2020-03-31 23:51:54+00:00,,"Kütahya,Turkey"
2520,Shocker ,2020-03-31 23:51:39+00:00,,"Kütahya,Turkey"
2521,"Trying to place an order for my vitamins with #thevitaminshoppe Forty five minutes later, giving up. I don’t need this stress ",2020-03-31 23:51:38+00:00,#thevitaminshoppe,"Kütahya,Turkey"
2522,"@ttocs35 It’s gotta be vitamin B12 Yeah, that’s the ticket. President Trump is the energizer POTUS45 &amp; MAGABOT is the Uniter of Patriots! Fld&amp;Rtd Much Thanks!",2020-03-31 23:51:21+00:00,,"Kütahya,Turkey"
2523,Did you know? #scoliosis Vitamin D levels are lower in children with scoliosis! In Canada follow Heath Canada recommendation. Contact us for more information : scoliosisphysiotherapy@gmail.com https://youtu.be/VIeVOogRhx8,2020-03-31 23:51:19+00:00,#scoliosis,"Kütahya,Turkey"
2524,"Shoutout to @Starbucks and @RubiosTweets for helping me get out of my apartment for cold brew and burritos, as well as a little vitamin D.",2020-03-31 23:51:17+00:00,,"Kütahya,Turkey"
2525,Low key thought the second one was legit ,2020-03-31 23:50:53+00:00,,"Kütahya,Turkey"
2526,이런게 있었네요,2020-03-31 23:50:53+00:00,,"Kütahya,Turkey"
2527,Well stocked on Vitamin Y. ,2020-03-31 23:50:33+00:00,,"Kütahya,Turkey"
2528,"work gave us ""gift bags"" with medium sanitizer bottles, tissues, emergenC, and vitamin c cough drops and like I understand it's like a ""keep employees healthy enough to work"" initiative but like. I appreciate the effort since a lot of other workplaces arent being nearly as kind",2020-03-31 23:50:12+00:00,,"Kütahya,Turkey"
2529,i take a multi vitamin everyday barbara,2020-03-31 23:50:11+00:00,,"Kütahya,Turkey"
2530,excited to see how this turns out. my brain just *refuses* to believe that vitamins are actually good for you...,2020-03-31 23:49:47+00:00,,"Kütahya,Turkey"
2531,lmaooo he says thanks!,2020-03-31 23:49:34+00:00,,"Kütahya,Turkey"
2532,Honestly I think it’s bc I’m not working but despite the circumstances I’m looking at it as a blessing in disguise rather than the end of the world. Try to stay positive and OD on the vitamin C and please be safe Jonica ,2020-03-31 23:49:25+00:00,,"Kütahya,Turkey"
2533,Perhaps learning from eachother a much better idea than tweet arguments. The fact is your claims to support a link between nicotine vaping & lung illness is lacking. Just because it was false & unfairly blamed doesn't make it true. Science point's to THC: vitamin e &amp; pesticides.,2020-03-31 23:49:23+00:00,,"Kütahya,Turkey"
2534,Well. If its possible since peppermint is good for lungs; get peppermint tea or candy cane. I am not a Dr. Or am I sick. Aspirin is my choice for aches pains fever headaches. Tylenol is an iffy to me. Hot bath for fever. And vitamin zinc . get well.,2020-03-31 23:49:21+00:00,,"Kütahya,Turkey"
2535,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins D3 5000iu per day C 1000mg 2x day Simultaneously start Tamiflu 30mg 2x/day Doxycycline 100mg 2x/Day Admited Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:49:12+00:00,#COVID19,"Kütahya,Turkey"
2536,"@DeborahBirx @JeromeAdamsMD @DrRichardCheng1 @VP What is the truth behind High Dosage Vitamin C used during Outbreak in Shanghai, China? Dr. Cheng, Medical Director of Shanghai Medical Center claims this treatment was highly effective, viz: https://youtu.be/NBbbncTR-3k",2020-03-31 23:48:47+00:00,,"Kütahya,Turkey"
2537,"@biannagolodryga Speaking of Selenium heavy metal atomic #34, and building an immune system, is there good evidence showing Se can be helpful in correct dosage? Blueberries &amp; bananas appear to work well on cereal at breakfast. All vitamins B complex are urged.",2020-03-31 23:48:32+00:00,,"Kütahya,Turkey"
2538,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins #D3 5000iu per day C 1000mg 2x day Simultaneously start Tamiflu 30mg 2x/day Doxycycline 100mg 2x/Day Admited Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:48:20+00:00,#COVID19 #D3,"Kütahya,Turkey"
2540,"Untuk step pasien odp dan ditingkat diatsnya umum digunakan praktisi kesehatan dunia ,diawali dengn mengkover vitamin c dahulu....hidrokloro,digunakan tatkala sudah demam baru masuk ditahap penggunaan",2020-03-31 23:48:20+00:00,,"Kütahya,Turkey"
2541,"UIN Syarif Hidayatullah sediakan makanan, buah, dan vitamin bagi mahasiswanya yang berasal dari luar kota dan saat ini masih tinggal di sekitar Ciputat, Tangsel. UIN Syahid Sediakan Makanan, Buah dan Vitamin bagi Mahasiswa Rantau Terdampak Covid-19 https://kemenag.go.id/berita/read/513102/uin-syahid-sediakan-makanan--buah-dan-vitamin-bagi-mahasiswa-rantau-terdampak-covid-19",2020-03-31 23:48:14+00:00,,"Kütahya,Turkey"
2542,New York hospitals treating coronavirus patients with vitamin C ,2020-03-31 23:48:09+00:00,,"Kütahya,Turkey"
2543,My quatantine so far: Makan cukup Asupan vitamin Tidur cukup ,2020-03-31 23:47:54+00:00,,"Kütahya,Turkey"
2544,you'll get it when cis people are murdered for just being cis. until then shut up and eat sand,2020-03-31 23:47:53+00:00,,"Kütahya,Turkey"
2545,♪。.:＊・゜ 見せつけるように 囁くように 私を照らすの あなたは私のVitamin とってもキラキラしてるの ♡Crystal/A Pink♡,2020-03-31 23:47:53+00:00,,"Kütahya,Turkey"
2546,"15. Plug: If you feel sick get you some soup, vitamin C, so ginger hibiscus tea Leon: The hell is hibiscus? a cousin to the Bojangles biscuit? If so I fuckssss with it. Plug: Look call me 8am not 8:01 not 8:05. If you don't have jello and you call me ima kill you and larry.",2020-03-31 23:47:50+00:00,,"Kütahya,Turkey"
2547,"Oh no! If shopping online is an option, you can find our products on our website (U.S.), Amazon, Thrive Market, Vitacost, and Lucky Vitamin. We hope this helps!",2020-03-31 23:47:41+00:00,,"Kütahya,Turkey"
2548,Vitamin D and immunity https://youtu.be/W5yVGmfivAk via @YouTube,2020-03-31 23:47:34+00:00,,"Kütahya,Turkey"
2549,"Pt 2 , because rn your skin is derived from vitamin D because foundation more than often contains SPF and plus it helps clear up acne scars and really shows a lot of improvement on your skin !!! Trust me !! Sun and water sis .",2020-03-31 23:47:21+00:00,,"Kütahya,Turkey"
2550,Yea..the vitamin c is for cognac ,2020-03-31 23:47:21+00:00,,"Kütahya,Turkey"
2551,"back to normal....semua nya jalanan rame transjakarta rame juga....ujung2 semua butuh makan dan hidup...jaga kesehatan minum vitamin, jaga jarak, jaga kebersihan...please be safe....",2020-03-31 23:47:20+00:00,,"Kütahya,Turkey"
2552,COVID 19 (C) Cuci tangan/wudhu (O) Olahraga (V) Vitamin (I) Ikhtiar (D) Do’a (19) 2 Subuh + 4 Dzuhur + 4 Ashar + 3 Maghrib + 4 Isya + 2 Tahajud,2020-03-31 23:47:08+00:00,,"Kütahya,Turkey"
2553,"And vitamins. The do something, right?",2020-03-31 23:47:08+00:00,,"Kütahya,Turkey"
2554,"Cool thanks for the advice. Oh I have a medical question for you in regards to the conditions that I have that we spoke about and vitamin deficiencies. Let me know if you don’t mind. I’m not sure if you’ll know about it, figured it’ll be worth a shot to ask though. ",2020-03-31 23:47:02+00:00,,"Kütahya,Turkey"
2555,"#CoronaVirusu ne karşı önleyici tedbirler... Bağışıklık sistemimizi artıran besinler tüketelim.. KAYISI Antioksidan,vitamin,mineral içeriği ile bağışıklık sistemini güçlendiriyor. Özellikle A-C vitamini Potasyum sayesinde vücut direncini artırıyor kalbi güçlendiriyor. ",2020-03-17 11:03:11+00:00,#CoronaVirusu,"Malatya,Turkey"
2556,Did You see it? http://www.reddeergames.com Let the fun begin! #Xbox #NintendoSwitch #Playstation,2020-08-12 21:24:19+00:00,#Xbox #NintendoSwitch #Playstation,"Malatya,Turkey"
2557,"#CoronaVirusu ne karşı önleyici tedbirler... Bağışıklık sistemimizi artıran besinler tüketelim.. KAYISI Antioksidan,vitamin,mineral içeriği ile bağışıklık sistemini güçlendiriyor. Özellikle A-C vitamini Potasyum sayesinde vücut direncini artırıyor kalbi güçlendiriyor.. ",2020-03-17 07:57:12+00:00,#CoronaVirusu,"Malatya,Turkey"
2558,Var mı Enerji vitamin deposundan isteyen ? içindekiler :Sade sarma lokum çifte kavrulmuş lokum kayısı döneri ballı burma atom cevizli muska fıstıklı sucuk 750 Gr 15₺ toptan satışlarımızda vardır!… https://www.instagram.com/p/B84T2ksje1M/?igshid=hsezxmr7blg6,2020-02-22 18:50:55+00:00,,"Malatya,Turkey"
2559,Velican ile (@Soykan Vitamin Vilayet Arkası Şubesi in Malatya) ,2020-01-21 16:55:16+00:00,,"Malatya,Turkey"
2560,Capr-i Sun multi vitamin içmeyende ne bilim yani.. ,2020-01-12 13:45:19+00:00,,"Malatya,Turkey"
2561,114 çeşit vitamin minarel içerir sabah kahbvaltım ya sen ne yedin kahvaltıda? @İnönü Üniversitesi Kütüphane Konferans Salonu https://www.instagram.com/p/B12hH7cHGgr/?igshid=1bpuoxgzgsd29,2019-09-01 02:28:36+00:00,,"Malatya,Turkey"
2562,I'm at Soykan Vitamin in Malatya ,2019-07-27 10:43:33+00:00,,"Malatya,Turkey"
2563,"Yaklaşık 7 yıldır sürdürülen “Acı Kayısı Çekirdeğinin ve Amigdalinin (vitamin B17) Kanserli Hücrelerdeki Etkisi” başlıklı çalışma sonucunda, kansere karşı faydası olduğu belirtilen acı kayısı çekirdeğinden elde edilen ekstre gıda takviyesi olarak pazara sunulacak. ",2019-05-04 15:58:16+00:00,,"Malatya,Turkey"
2564,I'm at Soykan Vitamin in Malatya ,2019-01-27 15:42:51+00:00,,"Malatya,Turkey"
2565,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/hNq280RjbhH,2018-10-10 13:39:48+00:00,,"Malatya,Turkey"
2566,I'm at Soykan Vitamin in Malatya w/ @neptunlucocuk4 https://www.swarmapp.com/c/hd92SWefUia,2018-10-06 10:53:14+00:00,,"Malatya,Turkey"
2567,I'm at Soykan Vitamin in Malatya w/ @neptunlucocuk4 https://www.swarmapp.com/c/5xjYBpRcfdb,2018-10-03 11:53:59+00:00,,"Malatya,Turkey"
2568,Geldi ibne :) @neptunlucocuk4 (@Soykan Vitamin in Malatya) https://www.swarmapp.com/c/8shamQxWlgP,2018-09-22 13:49:34+00:00,,"Malatya,Turkey"
2569,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/69g82PtINdJ,2018-08-31 12:47:35+00:00,,"Malatya,Turkey"
2570,Yakup & (@Soykan Vitamin in Malatya) ,2018-08-01 13:11:49+00:00,,"Malatya,Turkey"
2571,I'm at Soykan Vitamin Vilayet Arkası Şubesi ,2018-06-29 18:52:57+00:00,,"Malatya,Turkey"
2572,W/Arda (@Soykan Vitamin in Malatya) https://www.swarmapp.com/c/lOJEU8cKA1y,2018-04-02 09:43:51+00:00,,"Malatya,Turkey"
2573,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/7oEbS0dMuZ6,2018-03-16 21:52:49+00:00,,"Malatya,Turkey"
2574,#Malatyaspor (@Soykan Vitamin in Malatya) https://www.swarmapp.com/c/bCakqrR4Xfy,2018-02-03 12:34:17+00:00,#Malatyaspor,"Malatya,Turkey"
2575,I'm at Soykan Vitamin in Malatya w/ @hanay_mehmet https://www.swarmapp.com/c/iyXfi9oelDm,2018-01-30 15:30:05+00:00,,"Malatya,Turkey"
2576,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/ba5KUGHxTis,2018-01-23 15:18:28+00:00,,"Malatya,Turkey"
2578,I'm at Soykan Vitamin in Malatya ,2018-01-22 21:45:42+00:00,,"Malatya,Turkey"
2579,Vitamin deposu mu desem enerji deposu desem (@Yıldırım Kayısı in Malatya) ,2018-01-12 10:52:06+00:00,,"Malatya,Turkey"
2580,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/98ZNilHz2Sw,2017-11-25 10:44:25+00:00,,"Malatya,Turkey"
2581, (@Soykan Vitamin in Malatya) https://www.swarmapp.com/c/h9Tjgkj24RL,2017-11-19 16:31:32+00:00,,"Malatya,Turkey"
2582,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/bHyIEUiiGW4,2017-11-03 15:41:09+00:00,,"Malatya,Turkey"
2583,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/8nrWJPeFY3M,2017-10-30 17:00:54+00:00,,"Malatya,Turkey"
2584,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/jbV6mLSvGMU,2017-10-30 09:01:25+00:00,,"Malatya,Turkey"
2585,Allah yardımcımız olsun #SaldirKaplan (@Soykan Vitamin in Malatya) https://www.swarmapp.com/c/bsIsVSdoXFx,2017-08-19 18:32:33+00:00,#SaldirKaplan,"Malatya,Turkey"
2586,My close friend. @Soykan Vitamin/Lokanta https://www.instagram.com/p/BXk6JqejRVo5ax6Yr_rja2wGEGi3ZKkc00XKsw0/,2017-08-09 14:39:14+00:00,,"Malatya,Turkey"
2587,"I'm at Dörtyol Vitamin &amp; Kahvalti in malatya, battalgazi https://www.swarmapp.com/c/gBvRmhfcQkV",2017-07-17 13:12:09+00:00,,"Malatya,Turkey"
2588,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/4uNPkwAiwkc,2017-05-28 16:02:54+00:00,,"Malatya,Turkey"
2589,Ve geceyi vitamin depolayarak bitirdik...ballı muzlu süt @… https://www.instagram.com/p/BTpffcFgnFv5Xg-rlWBgzSTK0fbWx4Khrq-92k0/,2017-05-03 23:16:47+00:00,,"Malatya,Turkey"
2590,"Kayısı çekirdeği yağlı/ El, Yüz ve Vücut kremi Vitamin E Pro-Vit B5 Cildinizi besler,… https://www.instagram.com/p/BTlj8xLF5uQ/",2017-05-02 10:38:50+00:00,,"Malatya,Turkey"
2591,I'm at Soykan Vitamin in Malatya w/ @mustafamertcan,2017-02-27 16:49:39+00:00,,"Malatya,Turkey"
2592,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/gJa6sRqADU7,2017-02-26 11:59:15+00:00,,"Malatya,Turkey"
2593,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/20DLj1O0rtF,2017-02-22 17:04:04+00:00,,"Malatya,Turkey"
2594,I'm at Soykan Vitamin in Malatya https://www.swarmapp.com/c/ahNxlotohaS,2017-02-09 15:24:34+00:00,,"Malatya,Turkey"
2595, Dogi Gelmiş @Soykan Vitamin/Lokanta https://www.instagram.com/p/BQNXGchDxtt/,2017-02-07 11:30:35+00:00,,"Malatya,Turkey"
2596,#SaldirFener (@Soykan Vitamin in Malatya) https://www.swarmapp.com/c/e6Y43snccXe,2017-02-02 17:37:53+00:00,#SaldirFener,"Malatya,Turkey"
2597,Aylar sonra dünyanın en güzel takımını izleme keyfi be :) #saldirfener (@Soykan Vitamin in Malatya w/ @sevket_ok) ,2017-01-26 17:35:07+00:00,#saldirfener,"Malatya,Turkey"
2598,Eski adı Sahil çay evi. Ben hala Sahil çay evi diyorum. @Semaver Vitamin Çaysalonu https://www.instagram.com/p/BPho8Ephz_P/,2017-01-21 11:59:50+00:00,,"Malatya,Turkey"
2599,Birisi çıkıpta “Y vitamin eksikliğim var Yasemin” der diye bekliyordum ama ,2020-03-30 10:58:21+00:00,,"Manisa,Turkey"
2600,Did You see it? http://www.reddeergames.com Let the fun begin! #Xbox #NintendoSwitch #Playstation,2020-08-12 21:24:19+00:00,#Xbox #NintendoSwitch #Playstation,"Manisa,Turkey"
2601,Bağışıklığı güçlendirmek için vitamin alanlar doktor kontrolünde almalı artar o iş baya ,2020-03-22 16:53:36+00:00,,"Manisa,Turkey"
2602,Vitamin alırsın işte fena mı skskdkdk,2020-01-20 07:10:28+00:00,,"Manisa,Turkey"
2603,"Müzik ruhun gıdasıdır,hele birde kızım çalıyorsa full vitamin #izmir #bornova #hira #panda #ömrüm @Bornova Atatürk Mahallesi https://www.instagram.com/p/B6EUljLJbj6AhCR0XO7LlQyHmmEZAFhqnPRSMs0/?igshid=8269qfze391t",2019-12-14 21:15:36+00:00,#izmir #bornova #hira #panda,"Manisa,Turkey"
2604,"Yaz geldi çocuklar ALGİDA'yı çokça tüketiyorlar ve saygın bir marka. Aynı marka, aynı ürün. Türkiye’de Süt oranı %1, İngiltere’de Süt oranı %13. Türkiye’de Meyve püresi oranı %0,4, İngiltere’de Meyve püresi oranı %11. Türkiye’de vitamin yok, İngiltere’de D3 vitamini katkısı var. ",2019-06-25 14:35:34+00:00,,"Manisa,Turkey"
2605,Grup Vitamin - İsmail 1 (Official Video 1992) https://youtu.be/f3tXPKpjUoY @YouTube aracılığıyla ulan İsmail İsmaiillll,2019-06-20 11:12:51+00:00,,"Manisa,Turkey"
2606,"Taking vitamins when you’re sick probably won’t hurt you, the best medicine still seems to be time, fluids and rest.",2019-06-19 05:37:08+00:00,,"Manisa,Turkey"
2607,Will Vitamin C or Zinc ‘Immune Boosters’ Help My Cold? ,2019-06-19 05:35:47+00:00,,"Manisa,Turkey"
2608,"Hayata bak.. hasta olduğum için yemek yiyemiyorum, yemek yiyemediğim için hasta oluyorum.. dünyanın en saçma döngüsüne girdim... vitamin tablet falan fırlatın bana doğru",2019-04-16 11:14:00+00:00,,"Manisa,Turkey"
2609,#vitamin #salata #portakalsuyu #tatlı #çikolata #fındık #kurupasta #portakal #bornova #izmir #kalp #heart #streetphotography #instagram #pasta #like4follow #likeforlikes #like4likes… https://www.instagram.com/p/Br4Q3ZXANWp/?utm_source=ig_twitter_share&amp;igshid=915poane115q,2018-12-27 05:39:50+00:00,#vitamin #salata #portakalsuyu #tatl #f #kurupasta #portakal #bornova #izmir #kalp #heart #streetphotography #instagram #pasta #like4follow #likeforlikes #like4likes,"Manisa,Turkey"
2610,"Vitamin C (@Özsüt - @ozsutweb in Bornova, Türkiye) https://www.swarmapp.com/c/cv1lu7JQPjc",2017-11-12 18:11:25+00:00,,"Manisa,Turkey"
2611,"Kilo verirken yeteri kadar vitamin, mineral ve protein almadığınızda veya aç kalarak… https://www.instagram.com/p/BXm4SrZA2Zv/",2017-08-10 09:01:25+00:00,,"Manisa,Turkey"
